"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jay","","Verified Purchase","","","","5.0","December 10, 2022","United States ","Product works as described. Simply hold inter your tongue about 1/2 hour or so before bedtime. Taste is ok.","","Works","","https://www.amazon.com/gp/profile/amzn1.account.AHHJBA4GGODVJBTF3MCURLTKTFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R18D3XTCJLVOPB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","becca","","Verified Purchase","","","","4.0","August 01, 2022","United States","Bitter taste","","Bitter","","https://www.amazon.com/gp/profile/amzn1.account.AGYAFA5RGBJ6W53S3Z4LEE7DYPOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3H5JLWTGNEQA2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Yordano Fajardo","","Verified Purchase","","","","5.0","August 31, 2021","United States","I wasn't sleeping well for a while and bought these, they're not miraculous, but great indeed. I can sleep better and I love that they're supplements not a medication that sedates you or anything. Plus the price around where I am is twice as much as this bottle. So good!","","Life savers!","","https://www.amazon.com/gp/profile/amzn1.account.AFVZNZBJL2DC24RFGYTD7YEWTHTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3JB3P5L5AD3Z5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","missdebbie","","Verified Purchase","","","","4.0","August 14, 2020","United States","get the job done","","work pretty fast","","https://www.amazon.com/gp/profile/amzn1.account.AEPUTK226SDNVJ2GUOIMEASU2GMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=36&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1YL33HLDRAF0F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","5.0","May 06, 2022","United States ","I have found that Melatonin can be very expensive in most stores. Especially if it is a higher mg and obviously larger quantity. I think this is a Great value and I really love that is offered in 12 mg tablets because that can be hard to find in stores. I will continue to purchase this product as long as the price remains this low.","","I will purchase again and again","1","https://www.amazon.com/gp/profile/amzn1.account.AHROLRL5463DYZOF4KFAPIDXQA2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2932A88ZTMWT6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Alex","","Verified Purchase","","","","2.0","July 02, 2021","United States ","No funciona ampara mi","","No funciona","","https://www.amazon.com/gp/profile/amzn1.account.AHHRY6RUJCVGAYY5UWMVMU6FODWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=55&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2F4FUNXRNUEM3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Larry","","Verified Purchase","","","","5.0","July 19, 2022","United States","You have weird dreams the more pills you take","","Get the 300 pills cost almost the same as the 180 pills.","","https://www.amazon.com/gp/profile/amzn1.account.AHL4GD7CJBANVJGN2JEP6Y5QH74Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RLQ0GYTLGWRNJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Andrea Snyder","","Verified Purchase","","","","4.0","July 08, 2022","United States","It definitely puts me to sleep I was on a lower dosage which worked pretty well and wanted to try a bit higher just to see if I could get better sleep. I found when I took this I fell asleep but in the morning I was very tired and not refreshed. Too high of a dosage for me","","Too high of a dosage for me","","https://www.amazon.com/gp/profile/amzn1.account.AFR3O6XKZ6CJGS3ZQ4ZJU36YND3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=60&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1K85FITIQX8R1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Sue ellen Reynolds","","Verified Purchase","","","","5.0","September 30, 2022","United States","I love how fast it works. Taste is fine. Still don't sleep all night. I'm trying to use other ways to sleep ALL night. These are safe and natural. Will buy again.","","Works so fast!","","https://www.amazon.com/gp/profile/amzn1.account.AF3HZYOAJE4LOV7TCJEENZMOY3MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=75&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2CETNVHQMUAUQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jamie Bradley","","Verified Purchase","","","","5.0","January 30, 2022","United States","Helped with sleep","","Great sleep","","https://www.amazon.com/gp/profile/amzn1.account.AFDIUVW5FBAZCIBFKORXQWSL6WGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R4HVYO8M0H9VD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","LKB","","Verified Purchase","","","","5.0","February 03, 2021","United States ","It works. Yes, it works! No weird dreams. Just sleep! Tastes great too!","","It works!","","https://www.amazon.com/gp/profile/amzn1.account.AE4ZIISRA6QKCBEL2L2Q52S776UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=38&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RL686JTBZ7WGL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","katya","","","","","","2.0","August 09, 2022","United States","did not work i took it at like 9:30 and i went to sleep at like 12 and it did not make me tired. this is bs. sorry for any incorrect grammar i'm just being real with u tbh","","did not work. do not buy.","","https://www.amazon.com/gp/profile/amzn1.account.AFT6VKSN4ISSTAGY22L2MO6JVCIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=65&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R32U2LHPSN4EYK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Blanquita","","Verified Purchase","","","","5.0","June 11, 2021","United States","Thank","","Great","","https://www.amazon.com/gp/profile/amzn1.account.AEDXVCI2YHI5NPQ3QIPCKZK2GE5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=44&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R27CN4SVUGOAXV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Karin K. Whitehead","","Verified Purchase","","","","5.0","September 03, 2022","United States","I've used prescription night-time aides for many years. But disliked the ""hang-over"" effect. While I was in hospital one of my doctors had me try Melatonin. Now a year later I'm still using it! It works quickly without any aftereffects. The Carlyle brand is great, and very affordable!","","Good night!","1","https://www.amazon.com/gp/profile/amzn1.account.AFQBHAFWPTMFDV74USADDFUG3TAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3MHWR4JHDF474/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","John Palin","","Verified Purchase","","","","5.0","April 24, 2021","United States ","Works well with no after effects","","Great value","","https://www.amazon.com/gp/profile/amzn1.account.AHNPYOIZHPK556RFSV3SXJG7U3TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=41&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2ZSHWKOYKTP19/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Angel","","Verified Purchase","","","","1.0","January 11, 2021","United States","This product is a waste of money, doesn't work for me","","Disappointed","1","https://www.amazon.com/gp/profile/amzn1.account.AHW3FTRBSDZ2AOGH3XDJOEOMIM3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=75&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1OWF7F5IVZUR4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","3.0","April 25, 2021","United States ","Price is ok","","Never used before not sure it works.","","https://www.amazon.com/gp/profile/amzn1.account.AFSRHD4D5LVYICXXBL25MNKQUV2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=50&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1OT3P567IBT4U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Rolf","","Verified Purchase","","","","5.0","May 22, 2020","United States","Very cost effective.............","","Product works well..........","","https://www.amazon.com/gp/profile/amzn1.account.AE7BN3DXOJJQVKA6TVNGDUGGOCAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=54&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3O6IVV9BIFH55/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","paul motika","","Verified Purchase","","","","5.0","April 17, 2021","United States ","great product..very fast service","","very pleased","","https://www.amazon.com/gp/profile/amzn1.account.AFUWKSFD3T2XDNEBMSDDTGZQCY3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=43&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R6BT0F2K3OUEG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Michael A. Soberanis","","Verified Purchase","","","","5.0","November 23, 2020","United States ","I use this product to help fall asleep.","","Great Product","","https://www.amazon.com/gp/profile/amzn1.account.AFSKJI6JP3QO3RRWPKWUZI7GC7UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=47&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1EEH2IG7BNMZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Elizabeth A Beasley","","Verified Purchase","","","","5.0","December 27, 2022","United States ","We prefer this over others we have tried. My teenagers life that they are dissolvable. I feel like they are more effective and less weird dreams.","","Works great","","https://www.amazon.com/gp/profile/amzn1.account.AEOQ5QODHJW6DQNYETRJUKIVDSLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R258FDQBCDMUQM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Namaste","","Verified Purchase","","","","3.0","August 06, 2020","United States ","These melts have a bad taste to them. Almost chemically - so I have to swallow them which is not what I was looking for. However they do work very well so if the flavor could be improved I would purchase again.","","These taste really bad.","","https://www.amazon.com/gp/profile/amzn1.account.AE5NMBCVN7OHPV7LGGVVG56OKTZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=41&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1IPMSK5WFCRVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Larry&Kim","","Verified Purchase","","","","5.0","July 22, 2022","United States","I have horrible Insomnia and was taking prescription sleep meds and Muscle Relaxers. Although they helped with sleep, my memory was getting getting bad. I tried these and they work great with no side effects. And on bad Insomnia nights, I take 2 and they get the job done.","","These are GREAT!","1","https://www.amazon.com/gp/profile/amzn1.account.AHJJI3TGKG73YYN7YWLYVTHTTYKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=9&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R4K8OH260XSS5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","jmarquiswatkins","","Verified Purchase","","","","5.0","July 10, 2021","United States","They work like a charm.","","Great value.","","https://www.amazon.com/gp/profile/amzn1.account.AHTGEUT24TEGEZLXXNWDXF3JCW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=37&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2WZPJQGK71DDQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","5.0","December 24, 2021","United States ","This is a great sleep aid and you can’t beat the price","","Love this product and will continue to reorder","","https://www.amazon.com/gp/profile/amzn1.account.AESOTE64ZZK23ZPI5GHK24OJDMDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=22&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RDHRX9L3HCYMZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Christopher springsteel","","Verified Purchase","","","","5.0","April 04, 2022","United States","I am not you, so I couldn't tell you if they would work well for you or not, but I have had no issues with the pills.","","They work for me.","","https://www.amazon.com/gp/profile/amzn1.account.AFIEYLDG74CRNP6HW4UJ3BEFKK3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=14&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2V2DFGAWJ7LXB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Michael Morrow","","Verified Purchase","","","","5.0","November 28, 2021","United States","Great gor energy","","Good vitimans!","","https://www.amazon.com/gp/profile/amzn1.account.AEEHJ4DPTN7VE7XAATLVTLE6TVWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=73&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2BIKR5K46N342/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Rm","","Verified Purchase","","","","3.0","December 02, 2022","United States","While these worked at first for me, the taste is so bad it made me gag every time I took them.","","Yuck","","https://www.amazon.com/gp/profile/amzn1.account.AGWXA5TPVO3P7R6NN5QIWVQFFF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RQZBCIHIP7L9B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
